Аносово, Иркутская обл.;666372
Аносово, Костромская обл.;157291
Аносово, Нижегородская обл.;607945
Аносовский, Амурская обл.;676257
Анохинка, Воронежская обл.;397456
Анохино, Вологодская обл.;162065
Аношинка, Орловская обл.;303248
Анпилогово-первое, Курская обл.;305521
Ансалта, Дагестан респ.;368981
Антилохово, Ивановская обл.;155717
